ligand_id,component_id,status,source_smiles,canonical_smiles,smiles_source,source_locator,source_count
2547,4IK,resolved,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CC[C@@H](C(=O)O)N)CN)O)O)N,NC[C@@H](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2548,4IT,resolved,[H]/N=C/[C@H](CC1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)c2cc3c([nH]2)cccc3OC,[H]/N=C/[C@H](CC1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2c(OC)cccc2[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
3015,4J5,resolved,C(CNC(=[NH2+])N)[C@@H](C(=O)O)N,NC(=[NH2+])NCC[C@H](N)C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1342,4J8,resolved,Cc1ccc(cc1)S(=O)(=O)N,Cc1ccc(S(N)(=O)=O)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
429,4JH,resolved,c1cc(cc(c1)Br)CN,NCc1cccc(Br)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1347,4JO,resolved,Cc1c(ccc(n1)N)Br,Cc1nc(N)ccc1Br,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1408,4JQ,resolved,c1cc2c(cc1N)C=CC(=O)O2,Nc1ccc2oc(=O)ccc2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1319,4MB,resolved,CS(=O)(=O)Nc1ccc(cc1)C(=O)O,CS(=O)(=O)Nc1ccc(C(=O)O)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1202,4N0,resolved,c1ccc2c(c1)[C@@H](CC(=O)N2)C(=O)Nc3ccc(cc3)I,O=C1C[C@@H](C(=O)Nc2ccc(I)cc2)c2ccccc2N1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
404,4OI,resolved,c1cc(cnc1)[C@@H]2C[C@H]2C(=O)Nc3c[nH]nc3,O=C(Nc1cn[nH]c1)[C@@H]1C[C@H]1c1cccnc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1345,4PN,resolved,C1CCN(CC1)C2CCNCC2,C1CCN(C2CCNCC2)CC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1311,4SO,resolved,c1cc(ccc1C(=O)O)S(=O)(=O)N,NS(=O)(=O)c1ccc(C(=O)O)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1365,4SV,resolved,c1cncc(c1C(=O)O)N,Nc1cnccc1C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
295,4UX,resolved,CC(C)CN(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2[C@H](CO3)NC)O)S(=O)(=O)c4ccc(cc4)N,CN[C@H]1CO[C@@H]2OC[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(N)cc3)[C@@H]21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
294,4UY,resolved,CC(C)CN(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2[C@H](CO3)NC)O)S(=O)(=O)c4ccc(cc4)OC,CN[C@H]1CO[C@@H]2OC[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(OC)cc3)[C@@H]21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
691,4VW,resolved,CC(C)C[C@@H](Cc1ccc2c(c1C(=O)O)OCO2)CNC(=O)c3ccc(cc3)N,CC(C)C[C@H](CNC(=O)c1ccc(N)cc1)Cc1ccc2c(c1C(=O)O)OCO2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2551,4W8,resolved,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)c3cc4c([nH]3)cccc4OC)C(=O)N[C@@H](C[C@@H]5CCNC5=O)[C@@H](c6nc7ccccc7s6)O)C,COc1cccc2[nH]c(C(=O)N3C[C@H]4[C@@H]([C@H]3C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@H](O)c3nc5ccccc5s3)C4(C)C)cc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1089,4WI,resolved,[H]/N=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]2[C@@H]3[C@@H](C3(C)C)CN2C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F,[H]/N=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C)C2(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
296,4XO,resolved,Cc1cc2cc(cn2c(c1Nc3ncnc(n3)Nc4ccc(cc4)C#N)C)C#N,Cc1cc2cc(C#N)cn2c(C)c1Nc1ncnc(Nc2ccc(C#N)cc2)n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2552,4YG,resolved,CC(C)[C@@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@@H](c4nc5ccccc5s4)O)C2(C)C)NS(=O)(=O)C,CC(C)[C@H](NS(C)(=O)=O)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)c1nc3ccccc3s1)C2(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1373,4YS,resolved,c1ccc2c(c1)C=CNC2=O,O=c1[nH]ccc2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
243,506,resolved,c1cc(c(cc1F)OCCN2C=CC(=O)NC2=O)Oc3cc(cc(c3)F)/C=C/C#N,N#C/C=C/c1cc(F)cc(Oc2ccc(F)cc2OCCn2ccc(=O)[nH]c2=O)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1312,51X,resolved,c1ccc2c(c1)C(=O)N(C2=O)CC(=O)O,O=C(O)CN1C(=O)c2ccccc2C1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
272,525,resolved,CC(C)(C)[C@H]1Cc2cc(ccc2S(=O)(=O)N(C1)C[C@H]([C@H](Cc3ccccc3)NC(=O)O[C@H]4CCOC4)O)F,CC(C)(C)[C@H]1Cc2cc(F)ccc2S(=O)(=O)N(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CCOC2)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
271,526,resolved,CC(C)(C)[C@@H]1Cc2cc(ccc2S(=O)(=O)N(C1)C[C@H]([C@H](Cc3ccccc3)NC(=O)O[C@H]4CCOC4)O)F,CC(C)(C)[C@@H]1Cc2cc(F)ccc2S(=O)(=O)N(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CCOC2)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1376,52F,resolved,c1ccc2c(c1)NC(=O)C(=N2)CCC(=O)O,O=C(O)CCc1nc2ccccc2[nH]c1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
932,52U,resolved,CC(C)CN(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CCO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)c4ccc(cc4)OC,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CCO[C@H]3OCC[C@H]32)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
933,52W,resolved,CC(C)CN(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CCO[C@@H]3[C@H]2[C@H](CO3)O)O)S(=O)(=O)c4ccc(cc4)OC,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CCO[C@H]3OC[C@H](O)[C@H]32)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
934,52Z,resolved,CC(C)CN(C[C@H]([C@H](Cc1ccc(cc1)OC)NC(=O)O[C@H]2CCO[C@@H]3[C@H]2[C@H](CO3)O)O)S(=O)(=O)c4ccc(cc4)OC,COc1ccc(C[C@H](NC(=O)O[C@H]2CCO[C@H]3OC[C@H](O)[C@H]32)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(OC)cc2)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
935,53F,resolved,CC(C)CN(C[C@H]([C@H](Cc1ccc(cc1)OC)NC(=O)O[C@H]2CCO[C@@H]3[C@H]2[C@H](CO3)O)O)S(=O)(=O)c4ccc(cc4)N,COc1ccc(C[C@H](NC(=O)O[C@H]2CCO[C@H]3OC[C@H](O)[C@H]32)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(N)cc2)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1331,54G,resolved,Cc1ccc(c(c1)C(=O)O)O,Cc1ccc(O)c(C(=O)O)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1370,54T,resolved,c1cc2c(cc1Cl)sc(n2)N,Nc1nc2ccc(Cl)cc2s1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
205,55A,resolved,CC[C@H](C)C[N@@](C[C@H]([C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)C)O)S(=O)(=O)c2ccc3c(c2)scn3,CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(C)=O)S(=O)(=O)c1ccc2ncsc2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
843,568,resolved,c1ccc(cc1)CO[C@H]([C@@H]([C@H]([C@H](C(=O)N[C@H]2c3ccccc3C[C@H]2O)OCc4ccccc4)O)O)C(=O)N[C@H]5C[C@H](OC5)CO,O=C(N[C@@H]1CO[C@H](CO)C1)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
891,595,resolved,C[C@@H](CCC[C@@H](C=O)[N@@](CCC(C)C)S(=O)(=O)c1ccc(cc1)N)NC(=O)[C@H](C(c2ccccc2)c3ccccc3)NC(=O)OC,COC(=O)N[C@H](C(=O)N[C@@H](C)CCC[C@@H](C=O)N(CCC(C)C)S(=O)(=O)c1ccc(N)cc1)C(c1ccccc1)c1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2986,59S,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)[C@H](C(C)C)NC(=O)/C=C/c2ccc(cc2)OC,COc1ccc(/C=C/C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]2CCCNC2=O)C(C)C)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
623,5AH,resolved,CC(C)(C)[C@@H](C(=O)N[N@](CC[C@@](Cc1ccccc1)(C(=O)N[C@H]2c3ccccc3C[C@H]2O)O)Cc4ccc(cc4)c5ccccn5)NC(=O)OC,COC(=O)N[C@H](C(=O)NN(CC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccc(-c2ccccn2)cc1)C(C)(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
937,5B5,resolved,CCN[C@H]1CO[C@H]2[C@@H]1[C@H](CCO2)OC(=O)N[C@@H](Cc3ccccc3)[C@@H](CN(CC(C)C)S(=O)(=O)c4ccc(cc4)OC)O,CCN[C@H]1CO[C@@H]2OCC[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(OC)cc3)[C@@H]21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
936,5B7,resolved,CC(C)CN(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CCO[C@@H]3[C@H]2[C@H](CO3)OC)O)S(=O)(=O)c4ccc(cc4)OC,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CCO[C@H]3OC[C@H](OC)[C@H]32)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
299,5DV,resolved,Cc1cc(cc(c1)[P@](=O)(c2c3cc(ccc3[nH]c2C(=O)N)Cl)OC)CCC#N,CO[P@](=O)(c1cc(C)cc(CCC#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
669,5EY,resolved,c1ccc\2c(c1)C[C@H](/C2=C/c3ccc4c(c3C(=O)O)O[C@@H](CO4)CCC(=O)O)O,O=C(O)CC[C@@H]1COc2ccc(/C=C3\c4ccccc4C[C@H]3O)c(C(=O)O)c2O1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2318,5F8,resolved,c1cc(cc(c1)C(=O)O)c2cccnc2,O=C(O)c1cccc(-c2cccnc2)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1101,5GP,resolved,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)N,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1317,5HN,resolved,c1c(cncc1O)C(=O)O,O=C(O)c1cncc(O)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2766,5ID,resolved,c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)I,Nc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2982,5IL,resolved,c1ccc(c(c1)NC2=CC(=O)c3cccc(c3C2=O)S(=O)(=O)N)N4CCNCC4,NS(=O)(=O)c1cccc2c1C(=O)C(Nc1ccccc1N1CCNCC1)=CC2=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2988,5IW,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)/C=C/c3ccccc3,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2987,5IZ,resolved,CC[C@H](C)[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)/C=C/c2ccccc2,CC[C@H](C)[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
213,5MA,resolved,c1cc2c([nH]nc2nc1)Cn3c4ccc(c(c4nn3)Oc5cc(cc(c5Cl)CN)Cl)Cl,NCc1cc(Cl)cc(Oc2c(Cl)ccc3c2nnn3Cc2[nH]nc3ncccc23)c1Cl,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
1121,5MC,resolved,CC1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,Cc1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)nc1N,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
